seed_idx	K	mu_cpp	mu_paper	coeff_without_perturb	coeff_with_perturb	response
2	3	2	5	-0.6373756117579886	-0.6371183548518452	0.020386207780625457
2	3	11	6	-0.604666518924049	-0.6047472295454376	-0.0067400477330533575
2	3	7	7	-0.5803745904183016	-0.5802856053658519	0.007743176392155812
2	3	3	8	-0.28657410208619666	-0.2866548482887636	-0.01422660179981946
2	3	12	9	-0.44262035374017983	-0.44261305322410016	0.0008329193447937295
2	3	8	10	-0.45660054289088003	-0.45653288616588633	0.007483140715338159
2	3	4	11	-0.9865343305803698	-0.9865429249570986	-0.0004399238206012637
2	3	13	12	-1.084831297983971	-1.0848034200024823	0.0012977226526744699
2	3	9	13	-0.3786727533342311	-0.37861912920672874	0.007151614892098838
2	3	14	14	-0.6355362939737974	-0.6355352978272257	7.915173046747847e-05
2	4	0	0	-0.9985476461691755	-1.0081617670427439	-0.48387768582765506
2	4	5	1	-0.6621768564247175	-0.6676221849704482	-0.4135687183202343
2	4	1	2	-0.6265299995011757	-0.6298449572188618	-0.2664814065954659
2	4	10	3	-0.4498726038627897	-0.44798976007087404	0.21179336076537222
2	4	6	4	-0.8062172285098782	-0.8066888894809233	-0.029534392748910638
2	4	2	5	-0.6577317520366495	-0.6573052942284459	0.03275256219773558
2	4	11	6	-0.618882166590442	-0.619067755531855	-0.015141057297558555
2	4	7	7	-0.6156978828990758	-0.6155225941149921	0.01437889404587769
2	4	3	8	-0.22136172946438634	-0.22148837102503321	-0.028881962519556735
2	4	12	9	-0.4464500616022142	-0.44643382958290084	0.0018360510191646055
2	4	8	10	-0.5503736537658087	-0.5502752212069749	0.009032275257214386
2	4	4	11	-0.9724152371596794	-0.9724193437166855	-0.00021325654549154556
2	4	13	12	-1.1215681067827343	-1.121531971294318	0.0016270183857988103
2	4	9	13	-0.45927648033569785	-0.4591888650408988	0.009634392499554929
2	4	14	14	-0.6346559457189817	-0.6346584651091313	-0.00020046261817060896
2	5	0	0	-1.0695771367610203	-1.0791455883889536	-0.4497501753462463
2	5	5	1	-0.7544264583304773	-0.7608121933568854	-0.4256372285559106
2	5	1	2	-0.6422565291207186	-0.6460384423206486	-0.296486330373383
2	5	10	3	-0.36440762383349007	-0.36178642324933324	0.364549611375403
2	5	6	4	-0.8251165827276419	-0.8257774398990652	-0.04042924370690767
2	5	2	5	-0.6788013185240936	-0.6782079044614343	0.0441654077365483
2	5	11	6	-0.6339766333601976	-0.6342867647233847	-0.024696955530638855
2	5	7	7	-0.6466277999244654	-0.6463535274175004	0.02142383483791706
2	5	3	8	-0.17149826702308338	-0.1716731857435143	-0.05147926742285477
2	5	12	9	-0.448769859920599	-0.44874160770117794	0.0031792138834050416
2	5	8	10	-0.6412388160771949	-0.6411094722081438	0.010187017091360892
2	5	4	11	-0.961784419243692	-0.9617805085802918	0.00020532922537815524
2	5	13	12	-1.1522769038051797	-1.152234646049673	0.001851973290708085
2	5	9	13	-0.5433283125145295	-0.5432063818435485	0.01133382621166325
2	5	14	14	-0.6306613424646935	-0.6306683788484574	-0.0005634145657191746
3	1	0	0	-0.8227439100405252	-0.8350413598357835	-0.7492071784149797
3	1	5	1	-0.9832137385474825	-0.9832137385474825	0.0
3	1	1	2	-0.30030113586258556	-0.30030113586258556	0.0
3	1	10	3	-0.4699710025700475	-0.4699710025700475	0.0
3	1	6	4	-0.7935340462310058	-0.7935340462310058	0.0
3	1	2	5	-0.7712263531577208	-0.7712263531577208	0.0
3	1	11	6	-0.5963848985764291	-0.5963848985764291	0.0
3	1	7	7	-0.6204776209716927	-0.6204776209716927	0.0
3	1	3	8	-0.9213229911890662	-0.9213229911890662	0.0
3	1	12	9	-0.753997827161863	-0.753997827161863	0.0
3	1	8	10	-0.46019811026092383	-0.46019811026092383	0.0
3	1	4	11	-1.1997350643712303	-1.1997350643712303	0.0
3	1	13	12	-0.5352562600383569	-0.5352562600383569	0.0
3	1	9	13	-0.7548360945610977	-0.7548360945610977	0.0
3	1	14	14	-0.4826378933908293	-0.4826378933908293	0.0
3	2	0	0	-0.7405012733981873	-0.7538669750932396	-0.9033434410990199
3	2	5	1	-1.0066692258377175	-1.0063681998218919	0.015102865911133549
3	2	1	2	-0.4111182275837443	-0.4089985235702083	0.2610403773348858
3	2	10	3	-0.29540570006043815	-0.2954794170492955	-0.0126000340859561
3	2	6	4	-0.8289579831651078	-0.8288122818220859	0.008876594736201523
3	2	2	5	-0.9040378224498946	-0.9037668853680199	0.015136453152668611
3	2	11	6	-0.5852178028444047	-0.5852205460091087	-0.00023670668496373446
3	2	7	7	-0.5188673058506397	-0.5188946197326081	-0.002658231974271806
3	2	3	8	-0.9629728870065694	-0.9629551023258488	0.0009326382221586978
3	2	12	9	-0.660075386614069	-0.6600902101407282	-0.0011340450565609915
3	2	8	10	-0.43323081123355184	-0.43324076715983983	-0.0011604716432791228
3	2	4	11	-1.1903341419491538	-1.190335063534572	-3.909702591583118e-05
3	2	13	12	-0.39795335971938484	-0.3979785370627921	-0.003194781613289188
3	2	9	13	-0.705857708255749	-0.7058676603815278	-0.0007119882378325165
3	2	14	14	-0.46251372588991213	-0.4625153472272194	-0.00017702115717514237
3	3	0	0	-0.6733088109998833	-0.68766464204047	-1.0653737066976723
3	3	5	1	-1.0358340877161054	-1.0353203292996331	0.025052649423426995
3	3	1	2	-0.5049041768635101	-0.5014599243031994	0.34565968611221876
3	3	10	3	-0.18714105596329023	-0.18729586176687466	-0.041755701398321715
3	3	6	4	-0.8704794573525738	-0.8701073711531794	0.02159012009999532
3	3	2	5	-0.9916856388784646	-0.9910378404106008	0.032997798362211485
3	3	11	6	-0.5801378630469457	-0.5801452021487877	-0.0006388312354082851
3	3	7	7	-0.4462358644088499	-0.4463111148835578	-0.008515013530870561
3	3	3	8	-0.9986835367425742	-0.9986207308438153	0.0031758749000153938
3	3	12	9	-0.6212877894223361	-0.6212956253291859	-0.0006368994794981277
3	3	8	10	-0.3956832103175616	-0.3957169944864391	-0.004311459026883748
3	3	4	11	-1.1884257617019904	-1.1884242454746994	6.442726791882327e-05
