Hamiltonian	driving	N	seed	duration	K=0	K=1	K=2	K=3	K=4	K=5
antiferromagnetic	twobody	15	6	0.05	3.086853686526585e-05	0.00037896426815413293	0.001638999580958403	0.002293465144881279	0.002630499379807269	0.0028135041495872095
antiferromagnetic	twobody	15	6	0.02	3.0433370827505054e-05	0.0003773091188249276	0.0016355193662155785	0.0022896875768405513	0.00262678280100046	0.0028099363126995206
antiferromagnetic	twobody	15	6	0.01	3.037160560290192e-05	0.000377115471807253	0.0016351065353747438	0.002289243109406739	0.0026263537304237732	0.0028095287808643492
antiferromagnetic	twobody	15	7	0.1	3.2932676773658113e-05	0.0015461729853059926	0.006616154116758713	0.012501961964533116	0.01981918318220749	0.02919110690922388
antiferromagnetic	twobody	15	7	0.05	3.1115858810625394e-05	0.0015280120704952796	0.006577048940768455	0.012446731474562099	0.01974807116826751	0.029101830172928164
antiferromagnetic	twobody	15	7	0.02	3.0619106846632303e-05	0.0015229046462319688	0.006565960629205288	0.012431161834996337	0.01972763678417401	0.02907701585789493
antiferromagnetic	twobody	15	7	0.01	3.054852141149533e-05	0.0015221491848110618	0.006564332856494268	0.012428864514141654	0.019724671899966857	0.029073288490414868
antiferromagnetic	twobody	15	8	0.1	3.2911363539805556e-05	0.0017072269250442355	0.00661110659972918	0.011066648805818395	0.01580369537201936	0.021241985368314627
antiferromagnetic	twobody	15	8	0.05	3.110749106697529e-05	0.0016861536362424282	0.006566173599683431	0.011008108148243457	0.015733219408722365	0.02115988562902382
antiferromagnetic	twobody	15	8	0.02	3.0614453408040024e-05	0.0016802817752864822	0.006553325633912836	0.010991426064641284	0.015713428027200785	0.021136907880443447
antiferromagnetic	twobody	15	8	0.01	3.05444773476068e-05	0.0016794439276688472	0.006551554785619891	0.01098906849610671	0.015710604374416383	0.021133792821424028
antiferromagnetic	twobody	15	9	0.1	3.3117976954124e-05	0.0024816010292434913	0.004099510848494967	0.005276671501315653	0.00666961735965495	0.008434730351432083
antiferromagnetic	twobody	15	9	0.05	3.1028657582200126e-05	0.0024681107900255636	0.0040836101868714164	0.005258673955275245	0.006648521146052303	0.008409322078451225
antiferromagnetic	twobody	15	9	0.02	3.0457149033041255e-05	0.0024643416176164533	0.004079109776884582	0.005253651837563545	0.006642634736345738	0.008402224423276353
antiferromagnetic	twobody	15	9	0.01	3.0376011542707798e-05	0.00246381083491526	0.004078481788519901	0.005252946090943641	0.0066418049462901	0.008401221868124425
antiferromagnetic	twobody	15	10	0.1	3.303132640477603e-05	0.0016245208362848339	0.005100597794278389	0.008320326369344702	0.012072790511140854	0.01640889441169853
antiferromagnetic	twobody	15	10	0.05	3.112032754908958e-05	0.0016039690720454252	0.005060601072635126	0.008268967328768917	0.012009908756872054	0.016335388790675243
antiferromagnetic	twobody	15	10	0.02	3.059771856542618e-05	0.0015981785518715086	0.005049415764830551	0.008254525454867191	0.011992449247776293	0.01631476569530333
antiferromagnetic	twobody	15	10	0.01	3.0523483409652564e-05	0.0015973432279798325	0.005047821462475166	0.008252476533622486	0.011989943210687387	0.01631183764400784
antiferromagnetic	twobody	15	11	0.1	3.2351535799559894e-05	0.0002295303985542482	0.001114223903142045	0.0021353794266234846	0.0034332528538541973	0.005111595140792164
antiferromagnetic	twobody	15	11	0.05	3.0834367195977336e-05	0.00022631464902481946	0.0011054660439347574	0.002122516317358627	0.0034161809235920674	0.0050900080575246864
antiferromagnetic	twobody	15	11	0.02	3.0417586563857717e-05	0.00022541400792822219	0.0011030301201422107	0.0021189325700496156	0.0034114375366507002	0.005083958616786557
antiferromagnetic	twobody	15	11	0.01	3.0358330000394798e-05	0.00022529037572173235	0.0011026856847955444	0.002118430360024737	0.003410765197709925	0.005083102924769433
antiferromagnetic	twobody	15	12	0.1	3.283137474994728e-05	0.002074199582276296	0.007053284641286066	0.011574219585847397	0.0165696687378997	0.022609908111129687
antiferromagnetic	twobody	15	12	0.05	3.103237731693504e-05	0.0020598300720108386	0.007026906736243046	0.01154072632655479	0.01652815257181618	0.02255858903032671
antiferromagnetic	twobody	15	12	0.02	3.053839105175982e-05	0.002055831757055012	0.007019478789126645	0.011530936551533762	0.01651621737379162	0.02254473409251399
antiferromagnetic	twobody	15	12	0.01	3.0468283271581793e-05	0.0020552652446875447	0.00701857092441255	0.011529598799363557	0.016514494144682364	0.02254272536242504
antiferromagnetic	twobody	15	13	0.1	3.27402840313767e-05	0.0052529560422808165	0.017789996936778994	0.029368903569475448	0.042080485899764764	0.05654843771295183
antiferromagnetic	twobody	15	13	0.05	3.106233756418995e-05	0.00521545540672424	0.017723366408458976	0.029285942833031858	0.04198399694820354	0.05643631938677829
antiferromagnetic	twobody	15	13	0.02	3.060293391536791e-05	0.005205254317030716	0.017704620435473495	0.029262845480391386	0.04195704540799067	0.056407490161008385
antiferromagnetic	twobody	15	13	0.01	3.053764226274646e-05	0.005203498682214158	0.017702101411814546	0.029259461494456723	0.04195446089198813	0.05640313951723845
antiferromagnetic	twobody	15	14	0.1	3.249340822786395e-05	0.00014843543238298433	0.0007951497503589781	0.001445894264091498	0.002094566318631143	0.0027509937434392917
antiferromagnetic	twobody	15	14	0.05	3.1007408671571406e-05	0.00014596239089587488	0.0007889264696695973	0.0014376508766952203	0.002084791839570697	0.0027399168252201745
antiferromagnetic	twobody	15	14	0.02	3.05996678507649e-05	0.00014528279121972252	0.0007871862026423955	0.0014353419819007293	0.0020820569416851228	0.0027367846830987303
antiferromagnetic	twobody	15	14	0.01	3.054171385854412e-05	0.00014518467785257867	0.0007869233864464057	0.0014350117292332516	0.0020816678232054315	0.0027363652665992264
antiferromagnetic	twobody	15	15	0.1	3.281334592115193e-05	0.001368585984338279	0.006258292611841619	0.012181903105708755	0.019473922500702266	0.028354377444751156
antiferromagnetic	twobody	15	15	0.05	3.107863656997839e-05	0.0013540386623836199	0.0062213545953413935	0.012127320029559865	0.019402085221743342	0.02826284255296075
antiferromagnetic	twobody	15	15	0.02	3.060403624963385e-05	0.0013499785404552623	0.006211177429965818	0.012112120273134477	0.019381449408620337	0.02823815023636567
antiferromagnetic	twobody	15	15	0.01	3.0536607264410666e-05	0.0013494002534783578	0.006209695361611616	0.012109924229965043	0.019378538891278396	0.028234379056586628
antiferromagnetic	twobody	15	16	0.1	3.298474177011664e-05	0.0011134836340888714	0.003396481460359626	0.005933531658990891	0.009535916498496883	0.014949531030325284
antiferromagnetic	twobody	15	16	0.05	3.109841516773719e-05	0.0011035280328536283	0.0033790169845891883	0.005910219160511788	0.009504962738333763	0.014908624245090117
antiferromagnetic	twobody	15	16	0.02	3.0582621170520965e-05	0.0011007519672617714	0.0033742765505549877	0.005903473900406233	0.009496460601909715	0.014897161735731074
antiferromagnetic	twobody	15	16	0.01	3.0509449926240527e-05	0.0011003789334791294	0.003373543698516813	0.005902675278661434	0.009495187782493827	0.014895509704836692
antiferromagnetic	twobody	15	17	0.1	3.305280120266677e-05	0.002944923835977274	0.007797624011324323	0.011416370676191242	0.014809483150056275	0.018277665009005933
antiferromagnetic	twobody	15	17	0.05	3.114416237768194e-05	0.002918613112546856	0.007756057263464616	0.011367914041658335	0.014755735737528105	0.01821886505592575
antiferromagnetic	twobody	15	17	0.02	3.062305145882927e-05	0.0029112458633934867	0.007744408336116058	0.011354494842275173	0.014740863699190398	0.018202356919307265
antiferromagnetic	twobody	15	17	0.01	3.054908307375308e-05	0.002910193349974853	0.007742731870893583	0.01135252211627789	0.014738665504865245	0.018200078894528727
antiferromagnetic	twobody	15	18	0.1	3.3462541682673996e-05	0.0017186146975869778	0.004866724712036338	0.007545003058751473	0.010504491147001445	0.014206245646658382
antiferromagnetic	twobody	15	18	0.05	3.1267267995688715e-05	0.001701719266126878	0.004839429158825578	0.007511304763474926	0.010464232014234524	0.014158267599414267
antiferromagnetic	twobody	15	18	0.02	3.066966275336127e-05	0.001697081098616818	0.004831817554899285	0.007501904171066726	0.010452823387635979	0.014144560702418683
antiferromagnetic	twobody	15	18	0.01	3.058502741211898e-05	0.0016964226783357454	0.004830750441728998	0.007500576689309014	0.010451165581033489	0.014142613216616149
antiferromagnetic	twobody	15	19	0.1	3.299702016985384e-05	0.0006108111090778361	0.0023563418511368638	0.003960003901603371	0.005642852933022914	0.007520188117310006
antiferromagnetic	twobody	15	19	0.05	3.109696139824794e-05	0.0006016901290105725	0.0023387136059925657	0.003937573784700582	0.005616154079935474	0.007489073971906853
antiferromagnetic	twobody	15	19	0.02	3.057767132254289e-05	0.0005991158237463156	0.002333707343094063	0.00393122183227992	0.005608595971643022	0.007480274726649341
antiferromagnetic	twobody	15	19	0.01	3.050393765510686e-05	0.0005987379567562624	0.002332972998589444	0.003930252820658867	0.005607486552137683	0.007478990396382507
antiferromagnetic	twobody	15	20	0.1	3.3411657502477244e-05	0.012733992473595124	0.020192966266087152	0.025244805511847913	0.03025899790738439	0.03563500556066341
antiferromagnetic	twobody	15	20	0.05	3.122356820734338e-05	0.012672484569775344	0.020119601996254243	0.0251641086389749	0.030169805660215328	0.03553695087007339
antiferromagnetic	twobody	15	20	0.02	3.06273467777006e-05	0.01265583765583052	0.020099338543147983	0.02514152621327646	0.03014481522824265	0.0355100101464346
antiferromagnetic	twobody	15	20	0.01	3.054280170687792e-05	0.012653378060181858	0.020096394808912284	0.025138298669541034	0.03014126217099657	0.03550600167562844
antiferromagnetic	twobody	15	21	0.1	3.333468201179301e-05	0.0005971951716702267	0.002313896874513367	0.003945801010906066	0.00566244560931784	0.007571571379687541
antiferromagnetic	twobody	15	21	0.05	3.119188538651571e-05	0.0005882671544233305	0.002293061580294257	0.003917403681535949	0.005627396750287646	0.007530124295347434
antiferromagnetic	twobody	15	21	0.02	3.060759800045394e-05	0.0005857384218151817	0.0022871644673438563	0.003909360194556957	0.005617471398519223	0.007518163057645102
antiferromagnetic	twobody	15	21	0.01	3.0524756592534494e-05	0.0005853686667480264	0.0022863001019968123	0.003908087115451324	0.005616008361759926	0.007516442722850948
antiferromagnetic	twobody	15	22	0.1	3.276685920837119e-05	0.00026335077837001794	0.002634144306332039	0.006717964818365753	0.012737992590105779	0.021131070692571217
antiferromagnetic	twobody	15	22	0.05	3.106369347967587e-05	0.0002578295387189496	0.002610648777774447	0.006676419304210414	0.012676777501922554	0.021048136940283593
antiferromagnetic	twobody	15	22	0.02	3.0597428429710415e-05	0.0002562836039813881	0.0026040785937835155	0.006664787560199569	0.012659702360277933	0.021024963806989358
antiferromagnetic	twobody	15	22	0.01	3.053123389569647e-05	0.0002560582249599746	0.002603141240098156	0.006663125048265117	0.012657204194038214	0.021021819426867174
antiferromagnetic	twobody	15	23	0.1	3.307252914168226e-05	0.003984468635320048	0.0077090204337162726	0.010066471704398413	0.012238808856338065	0.014447120279724685
antiferromagnetic	twobody	15	23	0.05	3.113943576362621e-05	0.003961332637436837	0.007677399365753723	0.010031051528318869	0.012199378992233128	0.014403196930652033
antiferromagnetic	twobody	15	23	0.02	3.0611547956822104e-05	0.003954749832631801	0.0076685754393424595	0.010020911787984128	0.01218812530812571	0.014390980411133798
antiferromagnetic	twobody	15	23	0.01	3.0536639052517894e-05	0.003953822578634448	0.0076673217153971915	0.01001947001352831	0.01218662259760011	0.01438921395719886
antiferromagnetic	twobody	15	24	0.1	3.236694843627671e-05	0.0033760181834123788	0.015612317806268055	0.027988592117949622	0.04083829157010877	0.05461505647962777
antiferromagnetic	twobody	15	24	0.05	3.098543149108071e-05	0.003344549075281947	0.015548469242503912	0.027910056746555542	0.040749594471846465	0.05452040365733361
antiferromagnetic	twobody	15	24	0.02	3.060550293215875e-05	0.0033357577408105474	0.015530380871621714	0.02788837298735117	0.040725210304907423	0.054492729390259634
antiferromagnetic	twobody	15	24	0.01	3.055154348364699e-05	0.003334499007614515	0.015527808893437654	0.027885234133780492	0.04072152277049983	0.05448886179958566
antiferromagnetic	twobody	15	25	0.1	3.195789247019453e-05	0.0002533803714592659	0.0024776075790090392	0.005478635940815368	0.0087294407666941	0.012107446871526751
antiferromagnetic	twobody	15	25	0.05	3.053157764036964e-05	0.0002484743400578875	0.002458789842792234	0.005450472993472244	0.00869421075118212	0.012066277267042423
antiferromagnetic	twobody	15	25	0.02	3.0139549777592077e-05	0.00024712837980599313	0.0024536142286540894	0.005442832747597405	0.008684638818540112	0.012055137774214809
antiferromagnetic	twobody	15	25	0.01	3.0083788516108957e-05	0.0002469395348233592	0.0024529072322738935	0.005441787868461605	0.008683368659096009	0.01205407619598231
antiferromagnetic	twobody	15	26	0.1	3.276489628112592e-05	0.00015275342128347652	0.0011999451470725946	0.0022296788869884915	0.0031897602191084022	0.00419308039683344
antiferromagnetic	twobody	15	26	0.05	3.099164085842414e-05	0.0001478190714241193	0.0011839302543676516	0.0022076838486665153	0.0031636262944118873	0.004163605220201621
antiferromagnetic	twobody	15	26	0.02	3.0506533744253926e-05	0.0001464290842180569	0.001179351845242281	0.0022013932812569763	0.003156202416870292	0.004155201285613022
antiferromagnetic	twobody	15	26	0.01	3.0437693276335797e-05	0.00014622006540929736	0.0011786695107809646	0.002200446249225721	0.003155089639827412	0.004153928135211837
antiferromagnetic	twobody	15	27	0.1	3.2783233901768506e-05	7.80500013048868e-05	0.0005351947303112991	0.0011291153080916555	0.001862331075606066	0.0027752726907853036
antiferromagnetic	twobody	15	27	0.05	3.106430851320466e-05	7.657136048880986e-05	0.0005293461401637407	0.0011192875330858312	0.0018484119129687027	0.0027569003964685737
antiferromagnetic	twobody	15	27	0.02	3.059273194457597e-05	7.615108415987526e-05	0.0005276470540751528	0.001116439235399757	0.0018443688762305043	0.0027516453400007537
antiferromagnetic	twobody	15	27	0.01	3.0525663162619305e-05	7.608901793280466e-05	0.0005274109083043371	0.0011160036030294627	0.0018438119845589204	0.002750825461468985
antiferromagnetic	twobody	15	28	0.1	3.290608548023023e-05	0.006559996414234559	0.018453100887412165	0.029232514190194046	0.04143944208651994	0.056096222493652564
antiferromagnetic	twobody	15	28	0.05	3.109926031701479e-05	0.006512129246129368	0.01837406300922905	0.029134584002303714	0.0413242106211662	0.05596381485690364
antiferromagnetic	twobody	15	28	0.02	3.0605781276488893e-05	0.006498611577700585	0.018351796792471797	0.0291070205301513	0.04129060740795298	0.05592570945587545
antiferromagnetic	twobody	15	28	0.01	3.0535630762672926e-05	0.006496656847439833	0.018348600935528363	0.029103668206447678	0.041285870253531386	0.0559185534570896
antiferromagnetic	twobody	15	29	0.1	3.2942424684497364e-05	0.006046053445794111	0.01266560958460021	0.01824907320675553	0.024675564771981667	0.0323941355451289
antiferromagnetic	twobody	15	29	0.05	3.111686414241881e-05	0.006003759195984844	0.012610288202613777	0.018183826231691444	0.024598690903631138	0.03230381561937902
antiferromagnetic	twobody	15	29	0.02	3.061681939542338e-05	0.0059919606503830046	0.012595057267531117	0.018165924788798374	0.024577175183810213	0.0322792909314998
antiferromagnetic	twobody	15	29	0.01	3.054583015419063e-05	0.005990264725205085	0.012592839489866715	0.01816299423530075	0.024574048970128694	0.032275577772351655
antiferromagnetic	twobody	15	30	0.1	3.2666960403531885e-05	0.004998336483047831	0.013435466851365504	0.019826112630652235	0.026486348599035366	0.03416764169786065
antiferromagnetic	twobody	15	30	0.05	3.1056998563558544e-05	0.004959892333464962	0.01337651864044134	0.01975897052162078	0.026410510151054552	0.03408318303463316
antiferromagnetic	twobody	15	30	0.02	3.0616247350945186e-05	0.00494943886671678	0.013360314618246459	0.019739909739456926	0.02638965018122662	0.03405916601671432
antiferromagnetic	twobody	15	30	0.01	3.055364820870185e-05	0.004947700373095476	0.013357955166656044	0.01973736067572618	0.026386719551982653	0.034056204918766306
antiferromagnetic	twobody	15	31	0.1	3.260603366623078e-05	0.00019485115251721322	0.0020765847825759045	0.004554818792953685	0.007061655404064321	0.009430225481629239
antiferromagnetic	twobody	15	31	0.05	3.10702390836189e-05	0.0001915317749110494	0.0020628930293095354	0.004535072554605755	0.007038898592328044	0.00940546170543518
antiferromagnetic	twobody	15	31	0.02	3.064818191253582e-05	0.00019065456023589384	0.0020592599145425384	0.004529947624046707	0.007032603175124671	0.009398852721439165
antiferromagnetic	twobody	15	31	0.01	3.05882822921519e-05	0.0001905501509648719	0.0020588109316701407	0.004529336446283708	0.007031859438722215	0.009398025606717908
antiferromagnetic	twobody	15	32	0.1	3.280634285565703e-05	0.0033598154925193373	0.011396829685724355	0.02045017134039266	0.032015025532329495	0.04697548907672241
antiferromagnetic	twobody	15	32	0.05	3.107824200769274e-05	0.0033321512362345872	0.011341192439932948	0.020373282802401665	0.03191611393548667	0.04684895550527246
antiferromagnetic	twobody	15	32	0.02	3.0605739254128076e-05	0.0033244302978000045	0.011325645060133694	0.02035150472988444	0.031887674489233166	0.04681379851350419
antiferromagnetic	twobody	15	32	0.01	3.0538635069430805e-05	0.0033233372494055826	0.011323430880150715	0.020348410474299916	0.03188364113358437	0.04680955568597664
antiferromagnetic	twobody	15	33	0.1	3.3047335413498276e-05	0.0026530545683181323	0.005658468555810721	0.007205351522067684	0.008377090918254247	0.009395106206317812
antiferromagnetic	twobody	15	33	0.05	3.114176826850279e-05	0.00263303551641884	0.005631355362764821	0.007176219006735794	0.008346421595276685	0.009363487422782948
antiferromagnetic	twobody	15	33	0.02	3.062118821309113e-05	0.0026274348926622936	0.005623475430672845	0.007168052682950476	0.00833789394039892	0.009354646272292755
antiferromagnetic	twobody	15	33	0.01	3.054736300471601e-05	0.0026266352154184834	0.005622390952648725	0.00716689212877363	0.008336750202720648	0.009353390474384602
antiferromagnetic	twobody	15	34	0.1	3.323008636424828e-05	0.00499014553449641	0.009377647490913993	0.012453986982582618	0.015574226697231039	0.0189792669013915
antiferromagnetic	twobody	15	34	0.05	3.1176824613571675e-05	0.004951477153879944	0.009324664180480372	0.012393148192147626	0.015505989046090575	0.01890328039353756
antiferromagnetic	twobody	15	34	0.02	3.061690015096324e-05	0.0049406616922069374	0.009309813856863292	0.012376011637490887	0.015486676335580261	0.018882085587896873
antiferromagnetic	twobody	15	34	0.01	3.0537546676409906e-05	0.004939115960815203	0.009307692321477101	0.012373576431118487	0.015483927844374693	0.018878655806199393
antiferromagnetic	twobody	15	35	0.1	3.3152836325845014e-05	0.0006961593373719435	0.0033076635185401455	0.0062680451498430085	0.009962701014791605	0.01475546104409866
antiferromagnetic	twobody	15	35	0.05	3.115356780208327e-05	0.0006855730667637054	0.003277500847044752	0.006222701654147302	0.009901573492269193	0.01467683838035263
antiferromagnetic	twobody	15	35	0.02	3.0607722284165996e-05	0.0006826230332148049	0.0032691372297211562	0.006210255339440052	0.009884918571673137	0.014654488462104693
antiferromagnetic	twobody	15	35	0.01	3.053031830864796e-05	0.000682201822689198	0.00326796203446343	0.006208198924150853	0.00988248566732627	0.014651325747331868
antiferromagnetic	twobody	15	36	0.1	3.299683230801334e-05	0.00236766611694858	0.00814408465520667	0.01344991569561013	0.019174178182446253	0.025774824686876342
antiferromagnetic	twobody	15	36	0.05	3.112781021659503e-05	0.0023375651754734806	0.008084473121814335	0.0133743681870985	0.019085154072837708	0.025672453616418584
antiferromagnetic	twobody	15	36	0.02	3.061652345100534e-05	0.0023291588268588704	0.008067873408454584	0.013352870659135147	0.019060352637367464	0.025643245964229948
antiferromagnetic	twobody	15	36	0.01	3.054396380169974e-05	0.002327960030900607	0.008065487938504496	0.013349860011338142	0.019056188668302495	0.025639981627276816
antiferromagnetic	twobody	15	37	0.1	3.3020645128463e-05	0.0008432677919118108	0.002953929531833887	0.004770988953354351	0.00659473222484885	0.008516163298868304
antiferromagnetic	twobody	15	37	0.05	3.1129960253426185e-05	0.0008334898989000216	0.002933962134579636	0.004745183333420439	0.006563796078127519	0.00848011259827769
antiferromagnetic	twobody	15	37	0.02	3.061320889686918e-05	0.0008307768821662881	0.0029283888271355294	0.00473796507269539	0.006555151422949142	0.008470133652933028
antiferromagnetic	twobody	15	37	0.01	3.053990253897633e-05	0.0008303893899133481	0.002927597085977521	0.004736934798603246	0.006553909968048509	0.00846878290794456
antiferromagnetic	twobody	15	38	0.1	3.258686840257624e-05	6.331914469720095e-06	8.613285985842269e-05	0.00026885372798971825	0.0006219831990440223	0.0012626169640928373
antiferromagnetic	twobody	15	38	0.05	3.102499767752767e-05	6.184351580508847e-06	8.516570268366645e-05	0.0002666537149045136	0.0006179032634371321	0.0012556649524304705
antiferromagnetic	twobody	15	38	0.02	3.059488500944762e-05	6.143736808909005e-06	8.490133895819446e-05	0.00026604424378558645	0.0006167508864727393	0.001253717659851617
antiferromagnetic	twobody	15	38	0.01	3.053369290776908e-05	6.13796997460704e-06	8.486308238542943e-05	0.0002659562118841942	0.0006165884938116068	0.0012534390465546944
antiferromagnetic	twobody	15	39	0.1	3.2532601463731636e-05	0.00016962927897304337	0.0008998625353403778	0.0017361708339832813	0.0027295856524115376	0.003958647806172627
antiferromagnetic	twobody	15	39	0.05	3.097354290405583e-05	0.00016531874817163534	0.0008879230866367312	0.0017190280762325477	0.00270790861249271	0.003931972390903336
antiferromagnetic	twobody	15	39	0.02	3.054572915568415e-05	0.00016407015421637436	0.0008844997652652911	0.0017140410764515466	0.0027015264711550634	0.003924270532255158
antiferromagnetic	twobody	15	39	0.01	3.0484835996685155e-05	0.00016388284740689654	0.0008839772628982931	0.001713274525455391	0.0027006658010771717	0.003923210711012179
antiferromagnetic	twobody	15	40	0.1	3.31555862960151e-05	0.0013537831475321073	0.0037464888320076204	0.005862949911957895	0.008261102851602439	0.011346800934701506
antiferromagnetic	twobody	15	40	0.05	3.1172671567001606e-05	0.0013377016898963108	0.0037199314758517917	0.005829892942418347	0.008221329697656599	0.011299109255009732
antiferromagnetic	twobody	15	40	0.02	3.0631240441747017e-05	0.0013330624490155761	0.0037124093964446808	0.005820334172949613	0.008209837805741721	0.011285337619509363
antiferromagnetic	twobody	15	40	0.01	3.0554408390693597e-05	0.0013323428530800615	0.0037112396107139597	0.005818875339953085	0.008208075776988275	0.011283228605386749
antiferromagnetic	twobody	15	41	0.1	3.303181025923601e-05	0.00044570429665183575	0.0031210253371643324	0.0063635490776935795	0.01008518780003552	0.014472877611203168
antiferromagnetic	twobody	15	41	0.05	3.1133448300821034e-05	0.0004372568743121052	0.00309206890817862	0.00631936235420945	0.01002754465274204	0.014402048250947892
antiferromagnetic	twobody	15	41	0.02	3.061508016186477e-05	0.00043492010222167133	0.003083967733489487	0.006306990922353661	0.010011298125138431	0.014382516856006368
antiferromagnetic	twobody	15	41	0.01	3.054155546979743e-05	0.0004345840337335156	0.0030828090369656312	0.006305218552803249	0.010009125762318589	0.014379899804206002
antiferromagnetic	twobody	15	42	0.1	3.2936214263216616e-05	0.010910400462381982	0.02139475633719568	0.029007494984702748	0.036814379464941566	0.0454969822631762
antiferromagnetic	twobody	15	42	0.05	3.110808449727017e-05	0.010854324587733513	0.021320502418340846	0.028923473918615494	0.03671729662569376	0.04538971522230494
antiferromagnetic	twobody	15	42	0.02	3.060899073803018e-05	0.010837914390898205	0.02129954728985139	0.028899680738352827	0.03669093860393391	0.045358273734430125
antiferromagnetic	twobody	15	42	0.01	3.053812212951807e-05	0.010835627189418119	0.02129652008407147	0.028895228576379984	0.036686953088244025	0.045354021797596004
antiferromagnetic	twobody	15	43	0.1	3.296856206570965e-05	0.0008797232789652973	0.003626648912451761	0.006204858423704732	0.008813946739998907	0.011567020077498793
antiferromagnetic	twobody	15	43	0.05	3.10904846847024e-05	0.0008680385909708175	0.0035979083694334764	0.006165607319360733	0.008764944452179018	0.01150917540442507
antiferromagnetic	twobody	15	43	0.02	3.057612149903227e-05	0.0008647637470716995	0.00358977785993109	0.006154109995020821	0.008751137027049374	0.011492744499834581
antiferromagnetic	twobody	15	43	0.01	3.050293565553587e-05	0.0008642869661717002	0.003588599884787358	0.00615273663125738	0.0087490684586418	0.011490778060019677
antiferromagnetic	twobody	15	44	0.1	3.311108390064308e-05	0.00017066134381910975	0.000887127278720049	0.001721771231478954	0.002876999918516223	0.004610604428416528
antiferromagnetic	twobody	15	44	0.05	3.124753972596157e-05	0.00016747004536750318	0.0008784894601711426	0.0017093063693353872	0.002860215802277385	0.004588301742925751
antiferromagnetic	twobody	15	44	0.02	3.073709379173566e-05	0.0001665453082458266	0.0008759911561289195	0.0017055730748843669	0.002855235259129393	0.004581696794273514
antiferromagnetic	twobody	15	44	0.01	3.0664548806785454e-05	0.00016639906344609293	0.0008755889472664106	0.001704948843802043	0.002854434123349415	0.0045806315188604875
antiferromagnetic	twobody	15	45	0.1	3.2558762822152324e-05	0.001641965077523787	0.007330906245726541	0.01341151590616936	0.019802226966558138	0.026741371971096814
antiferromagnetic	twobody	15	45	0.05	3.101668871615052e-05	0.0016289737447491982	0.007297130376624879	0.013363181871933992	0.019741594489081294	0.026669266494891646
antiferromagnetic	twobody	15	45	0.02	3.0593624593620744e-05	0.0016253431235394352	0.0072877737132225244	0.013349981184502422	0.019723803882968204	0.02664782926431067
antiferromagnetic	twobody	15	45	0.01	3.053347732153937e-05	0.0016248208605996728	0.007286553058677807	0.01334798498697318	0.019722301847040057	0.02664495571635229
antiferromagnetic	twobody	15	46	0.1	3.373744597386599e-05	0.0076422141894981355	0.01141738098409735	0.013194513456830577	0.014445909792691157	0.015406122079043879
antiferromagnetic	twobody	15	46	0.05	3.134353050960016e-05	0.007600571316550343	0.01137155786691038	0.013146580696561607	0.014397029242814663	0.015355322744161647
antiferromagnetic	twobody	15	46	0.02	3.069330064765869e-05	0.007588932606272374	0.011358475895745434	0.013133155625243026	0.014382534972073127	0.015341736120146818
antiferromagnetic	twobody	15	46	0.01	3.060122153741019e-05	0.007587282274253449	0.011356637579701026	0.013131245555541127	0.014380583825767061	0.015339753739526101
antiferromagnetic	twobody	15	47	0.1	3.2536036076711966e-05	0.004009350147130265	0.012135938985787478	0.01951537942885055	0.027557664783393988	0.03653334378915226
antiferromagnetic	twobody	15	47	0.05	3.1013055371975156e-05	0.003979348800410178	0.012090716048380658	0.019460717830289857	0.027494061415281677	0.036459820454726684
antiferromagnetic	twobody	15	47	0.02	3.0595386999887215e-05	0.003970986834836468	0.012077943367199353	0.019445834051792205	0.027475783223926516	0.036439167829500796
antiferromagnetic	twobody	15	47	0.01	3.053603869288583e-05	0.003969791253879276	0.012076137071728521	0.019443760784907643	0.027473182545982806	0.03643622454200952
antiferromagnetic	twobody	15	48	0.1	3.243957243709587e-05	0.0008647929275185038	0.003785466398286939	0.006844908999297764	0.010431915821349318	0.014739803595604952
antiferromagnetic	twobody	15	48	0.05	3.0985305144115415e-05	0.0008523336452398278	0.0037619974271668275	0.006814235318277881	0.010394001775994687	0.014694090406940183
antiferromagnetic	twobody	15	48	0.02	3.058464429875996e-05	0.0008488471973541277	0.0037554072121252146	0.0068056196154860915	0.010383246806902752	0.014681053218184434
antiferromagnetic	twobody	15	48	0.01	3.0527700711277245e-05	0.0008483373950453202	0.0037544675307613273	0.00680438552247476	0.010381723999220733	0.014679287597886405
antiferromagnetic	twobody	15	49	0.1	3.3074848487301614e-05	0.004144182374139177	0.011562405287335806	0.016834143268920628	0.021865964409057855	0.02722174942769411
antiferromagnetic	twobody	15	49	0.05	3.114356198168126e-05	0.004102641713350184	0.011495273208412652	0.016755955365463853	0.02177927520639954	0.027126677840725304
antiferromagnetic	twobody	15	49	0.02	3.0616719972085076e-05	0.004090895642936508	0.011476426448618703	0.016733659845717	0.021754476287641922	0.027100364266888596
antiferromagnetic	twobody	15	49	0.01	3.054202802337027e-05	0.004089233564369462	0.01147374512255655	0.016730532681767597	0.021750949186761265	0.027096780947970526
antiferromagnetic	twobody	15	50	0.1	3.28803093869247e-05	9.970050747368639e-05	0.0004280249730623274	0.0009396257977761095	0.001787954305530615	0.003158518875990018
antiferromagnetic	twobody	15	50	0.05	3.104296464746601e-05	9.775703999383621e-05	0.0004233831973711599	0.0009321253532582716	0.0017764222103941307	0.003141423940783743
